ward22cd,ward22nm,building_use,construction_age_band,wall_type,wall_insulation,roof_type,roof_insulation,glazing_type,built_form,property_type,total_floor_area,estimated_floor_count,number_habitable_rooms,epc_score,main_heat_type,main_fuel_type,energy_consumption,tenure,lookup_age_band,u_value_wall,u_value_roof,u_value_floor,u_value_glazing
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,26,,up to 2,70,other,electricity,2654,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,100,1.0,4,75,boiler,mains gas,10589,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,67,4.0,up to 2,77,communal,mains gas,7583,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,75,4.0,3,76,communal,mains gas,8529,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,78,4.0,3,70,communal,mains gas,11708,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,58,4.0,up to 2,70,communal,mains gas,10997,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,64,4.0,3,68,communal,mains gas,13252,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,82,4.0,3,76,communal,mains gas,9119,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,312,7.0,7 to 8,61,boiler,mains gas,56998,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,pitched,uninsulated,single/partial,mid-terrace,flat,31,4.0,up to 2,66,communal,mains gas,9912,private-rented,pre-1920,1.7,2.3,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,101,1.0,3,73,boiler,mains gas,12487,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,100,1.0,4,75,boiler,mains gas,10589,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,19,,up to 2,72,other,electricity,2161,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,100,1.0,4,75,boiler,mains gas,10589,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,54,7.0,up to 2,77,boiler,mains gas,6643,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,323,7.0,7 to 8,62,boiler,mains gas,58253,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,57,4.0,up to 2,73,communal,mains gas,8475,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,81,4.0,3,66,boiler,mains gas,10855,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,flat,uninsulated,double/triple,mid-terrace,flat,248,1.0,7 to 8,51,boiler,mains gas,55652,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,100,1.0,4,75,boiler,mains gas,10589,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,100,1.0,4,75,boiler,mains gas,10589,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,65,4.0,3,76,communal,mains gas,7839,private-rented,pre-1920,1.7,,,5.75
